USER_GENDER,MARITAL,PRICE,NO_ITEMS,PUR_VALUE,USER_INCOME,PURCHASE
0,U,11000,1,3540,0,1
1,U,14000,0,0,26136,0
1,U,25000,1,12164,3021,1
1,U,11000,1,8736,30635,0
0,U,10000,1,11331,9174,0
0,U,14000,1,9079,0,1
1,M,16000,1,3931,22327,0
1,M,30000,1,18559,39408,0
1,M,20000,0,0,1157,0
1,U,18000,1,15818,33562,1
0,U,24000,0,0,5320,0
0,M,18000,0,0,0,0
0,M,13000,0,0,0,0
1,U,11000,0,0,423,1
0,U,13000,0,0,5834,0
0,U,28000,1,16353,6243,0
1,M,15000,0,0,36074,0
0,U,20000,0,0,18331,0
0,U,12000,0,0,5296,1
1,U,9000,0,0,21458,0
0,M,25000,0,0,0,0
1,U,12000,0,0,36066,0
1,U,31000,0,0,757,0
0,U,20000,1,14412,0,0
0,U,14000,0,0,271,0
1,U,9000,1,1745,1416,0
1,U,15000,0,0,3980,1
1,U,20000,1,18090,32718,1
0,M,16000,1,8855,0,0
0,U,18000,0,0,0,0
0,M,20000,1,8947,16628,0
1,U,19000,0,0,3378,0
0,M,19000,1,4265,0,1
0,M,24000,1,11683,13874,0
0,U,30000,0,0,0,0
1,U,23000,1,16733,16952,0
1,U,12000,0,0,46382,0
0,U,11000,0,0,0,0
1,U,24000,2,7149,17953,1
1,U,20000,0,0,10284,0
1,U,15000,1,5710,2134,0
0,U,14000,1,19323,18372,0
0,M,30000,0,0,0,0
1,U,20000,1,4784,258,1
1,U,30000,1,4862,32970,1
0,U,31000,0,0,6880,0
0,U,31000,2,21665,0,1
1,M,20000,1,2659,12096,0
1,U,10000,1,9160,10801,0
1,M,24000,0,0,35037,1
0,U,14000,1,7209,10370,1
1,U,24000,2,28006,4210,1
1,U,32000,0,0,2455,0
1,U,12000,1,15280,4708,0
0,M,9000,0,0,17696,1
0,U,15000,0,0,525,0
1,U,14000,0,0,18101,0
0,U,32000,1,12188,17835,0
0,U,11000,0,0,0,0
1,M,32000,0,0,46740,0
1,U,30000,0,0,1847,1
0,U,16000,0,0,8110,0
0,U,12000,1,13296,0,0
0,U,20000,1,16343,15644,0
1,U,14000,1,10499,2631,0
1,U,20000,2,5399,17915,1
1,U,14000,1,2748,4990,0
1,U,20000,1,5423,999,0
1,U,30000,1,14001,3429,0
0,U,11000,1,5273,6032,0
1,U,10000,0,0,27118,0
0,M,9000,2,9477,8905,1
1,U,24000,1,2857,24543,0
0,U,20000,1,18089,1698,0
1,U,11000,1,19780,27315,0
0,U,25000,1,14075,19996,0
0,U,15000,1,19656,0,0
0,U,12000,0,0,12131,0
1,U,15000,1,16746,848,0
1,M,10000,1,19932,27028,0
1,U,19000,1,14541,250,1
1,M,15000,1,3961,22565,1
0,U,23000,0,0,0,0
0,U,20000,0,0,519,0
1,U,31000,1,14494,2212,0
1,U,23000,1,14021,39810,0
0,U,13000,1,7720,20,0
0,U,20000,0,0,15387,1
1,U,15000,1,14821,13108,0
0,U,24000,1,13252,5987,0
0,U,20000,2,17959,195,1
1,U,18000,0,0,29628,0
1,U,14000,1,15374,446,0
1,U,10000,0,0,4624,1
1,U,18000,0,0,11181,0
1,U,15000,1,11905,495,0
0,U,32000,1,11948,6731,0
0,U,14000,0,0,11941,0
0,U,23000,2,15172,1688,1
0,U,18000,2,8862,8896,1
0,U,15000,1,8538,5452,0
1,U,9000,1,17645,36558,1
1,M,23000,0,0,27879,1
0,M,14000,0,0,0,0
0,U,31000,1,5914,5470,0
1,U,20000,0,0,27698,1
1,M,10000,0,0,39857,0
1,M,12000,0,0,46863,0
1,U,19000,0,0,35972,0
1,U,19000,1,11955,28813,0
1,U,31000,1,7233,3467,1
0,U,16000,0,0,18993,0
1,U,11000,1,9525,15848,0
0,U,30000,0,0,8258,1
0,M,12000,0,0,19439,0
0,U,14000,1,12219,7349,0
0,U,13000,0,0,8337,0
0,M,10000,0,0,0,1
0,U,16000,2,8847,5526,1
0,U,20000,2,10935,1777,1
1,U,11000,1,5266,22166,0
0,M,15000,1,3384,0,0
0,U,14000,0,0,997,0
1,U,15000,0,0,919,0
1,U,12000,0,0,151,1
1,M,13000,1,2364,42808,0
0,U,20000,1,3634,112,0
1,U,18000,0,0,33269,0
1,U,30000,0,0,33617,0
1,U,10000,0,0,44002,0
1,U,32000,0,0,4956,0
1,U,15000,1,13251,734,0
0,U,13000,0,0,7829,0
1,M,11000,1,9152,19107,0
0,M,20000,0,0,19497,0
1,U,10000,0,0,4798,0
1,U,12000,0,0,37759,1
0,M,18000,1,12300,15483,0
1,U,10000,1,3600,32787,0
1,M,10000,1,15531,18007,1
1,U,24000,0,0,2309,1
1,U,19000,1,12523,41149,0
1,U,11000,1,2078,3199,1
1,U,9000,0,0,17124,0
0,U,9000,0,0,0,0
0,M,31000,0,0,0,0
0,U,19000,2,22629,14463,1
0,U,14000,1,17411,8123,0
0,M,14000,0,0,0,0
1,M,14000,2,11869,247,1
0,U,15000,0,0,0,0
0,U,28000,0,0,0,1
1,M,13000,1,4825,33085,1
0,U,18000,0,0,13994,0
0,U,20000,0,0,0,1
1,U,23000,0,0,32926,1
1,U,10000,1,6197,3395,1
1,U,23000,0,0,14092,0
0,U,28000,1,9826,1183,0
1,U,10000,0,0,31540,0
0,U,14000,0,0,5355,0
1,U,23000,1,2796,25685,1
1,M,19000,1,19655,33653,0
0,U,14000,0,0,0,0
1,M,10000,1,2687,4174,0
1,U,11000,1,15386,4304,1
1,M,25000,1,8613,13623,0
1,U,30000,2,28696,603,1
0,U,28000,0,0,5873,0
1,U,25000,1,14496,1769,0
0,U,11000,2,14214,0,1
0,U,11000,1,3373,1669,0
0,M,12000,1,19146,12499,0
0,U,13000,1,14994,16911,0
0,U,12000,1,8831,0,0
0,M,28000,0,0,11633,0
1,M,10000,0,0,2708,0
0,U,11000,2,29646,6866,1
1,U,14000,2,13807,1143,1
0,M,16000,0,0,0,0
1,M,24000,2,15582,2483,1
0,U,13000,1,4217,0,0
0,U,10000,0,0,0,1
1,U,31000,1,9744,24430,0
1,M,28000,1,11857,2396,0
0,M,23000,2,14947,0,1
1,M,18000,0,0,31551,1
0,U,15000,0,0,399,0
1,U,23000,2,26960,2508,1
0,U,10000,0,0,6098,0
0,U,14000,0,0,5217,0
1,M,20000,1,15882,27891,0
0,U,20000,1,14441,15975,1
0,U,16000,0,0,1188,1
1,M,32000,0,0,46442,0
0,M,10000,0,0,0,1
0,U,18000,1,2507,1559,1
0,U,16000,1,1696,0,0
0,M,14000,0,0,0,0
1,U,15000,1,2722,1591,0
1,U,24000,0,0,2883,0
1,M,19000,1,9214,13260,1
0,M,23000,0,0,19502,1
1,U,20000,0,0,42039,0
1,U,15000,1,8344,4910,0
1,U,15000,0,0,42639,0
1,U,20000,0,0,33299,0
1,U,24000,1,5313,876,0
1,M,16000,0,0,3754,0
0,U,11000,2,28145,545,1
1,M,23000,2,13143,22846,1
1,U,14000,0,0,30937,1
0,U,24000,0,0,0,1
0,M,9000,0,0,0,0
1,M,31000,1,5437,29420,0
1,M,15000,0,0,15183,0
0,M,10000,1,1048,0,0
1,U,31000,0,0,34276,1
1,M,15000,1,2264,47275,0
0,M,16000,2,12209,0,1
1,U,15000,0,0,784,0
0,U,30000,1,9005,10223,0
0,U,10000,1,7847,8897,0
0,U,24000,0,0,6161,0
1,U,12000,1,3548,94,0
0,U,16000,0,0,8126,1
1,M,10000,0,0,41157,0
1,M,12000,0,0,608,1
1,U,10000,0,0,27597,1
0,U,14000,0,0,831,1
0,U,16000,1,7628,7808,0
0,U,16000,2,12168,14757,1
1,U,32000,1,10890,38427,0
1,U,14000,2,9338,16310,1
0,U,18000,0,0,0,0
1,U,20000,0,0,15637,1
0,U,28000,0,0,472,1
1,U,25000,2,13074,899,1
0,M,11000,0,0,0,1
0,M,12000,0,0,0,0
0,U,31000,0,0,14357,1
1,M,15000,1,3831,1089,1
1,M,16000,2,12977,29253,1
0,U,24000,0,0,1564,0
1,U,10000,1,18582,46791,0
1,U,19000,2,14529,517,1
1,M,11000,1,12718,45903,0
1,U,32000,1,7127,1311,0
1,U,23000,1,6776,15476,1
0,U,9000,1,14324,8549,0
1,U,15000,0,0,14305,0
0,M,12000,0,0,0,1
0,U,16000,0,0,1267,0
0,U,30000,1,14334,18233,1
0,U,11000,1,13828,15529,0
1,U,12000,0,0,28662,1
0,U,15000,1,6560,1637,0
0,U,30000,2,11382,17554,1
1,U,28000,0,0,21178,0
1,U,11000,1,12535,27708,1
1,U,23000,1,17664,258,0
1,U,12000,1,14040,698,0
0,M,20000,1,4055,11433,1
1,U,18000,1,8986,25880,1
1,U,24000,1,8157,795,0
0,M,14000,1,11856,11676,1
1,U,23000,2,29636,20620,1
1,U,14000,0,0,45379,0
1,U,20000,1,13510,269,1
1,U,19000,1,5583,993,0
0,U,20000,1,4087,5779,0
1,M,23000,2,6334,4204,1
0,M,15000,1,14658,0,0
0,U,32000,2,27472,1793,1
1,U,24000,1,6590,49054,0
1,U,12000,1,5539,3363,0
0,U,16000,1,17857,5195,0
1,U,23000,1,10113,4222,0
0,U,11000,0,0,633,0
0,M,20000,0,0,0,0
0,M,20000,1,17329,0,1
1,U,20000,1,5760,693,0
0,U,11000,1,18566,5064,1
1,U,9000,0,0,16409,0
1,U,20000,0,0,38592,0
1,U,24000,0,0,13713,0
0,U,20000,0,0,5286,0
1,U,11000,2,6512,358,1
1,U,28000,1,1008,37678,0
1,U,20000,1,15145,13514,0
1,M,15000,1,12138,49698,1
1,U,31000,0,0,36796,0
1,U,14000,0,0,24931,0
0,M,12000,1,3448,0,0
1,M,12000,1,6746,30056,0
1,U,20000,0,0,40153,0
1,U,11000,1,1362,34165,1
1,U,20000,1,5529,19655,0
1,M,19000,1,9081,219,0
1,U,10000,1,5001,277,0
0,U,18000,1,8157,635,0
1,M,28000,1,4460,37441,0
0,U,25000,0,0,5699,0
1,U,25000,1,8162,32304,0
0,U,14000,0,0,0,0
0,U,10000,0,0,1930,1
1,U,10000,1,19625,1815,0
1,U,11000,0,0,40321,0
0,U,9000,0,0,14,0
1,U,15000,2,11217,27265,1
0,U,32000,0,0,11015,0
0,U,31000,1,3030,6578,0
0,U,15000,1,7943,16426,0
0,U,24000,1,1622,6551,0
1,U,23000,0,0,4746,0
0,U,30000,0,0,6547,1
0,U,11000,2,13202,6048,1
0,U,12000,1,8009,0,0
1,U,20000,0,0,600,1
1,U,25000,1,1762,1071,0
1,U,14000,0,0,3832,0
0,U,23000,0,0,6152,0
0,M,23000,0,0,0,0
1,U,16000,0,0,39671,0
1,U,9000,1,10799,2479,1
1,U,15000,0,0,34862,0
0,U,28000,1,6567,450,0
0,M,15000,0,0,0,1
0,M,18000,0,0,0,0
1,M,12000,0,0,1952,0
0,U,13000,0,0,994,0
0,U,30000,1,6246,7798,0
0,M,28000,0,0,0,0
1,U,15000,0,0,234,1
1,U,13000,1,9439,363,0
0,U,12000,1,6090,18302,0
0,U,20000,1,7020,14179,0
1,U,15000,1,9005,4435,0
1,U,28000,2,25891,4911,1
1,U,31000,0,0,287,0
1,U,10000,0,0,37241,0
0,M,15000,0,0,15264,0
0,U,11000,0,0,15048,1
0,U,11000,1,8377,0,1
0,U,20000,0,0,0,1
0,U,24000,0,0,1115,0
0,U,20000,0,0,724,0
0,U,12000,2,22018,5908,1
1,U,11000,2,17037,4281,1
1,M,16000,1,8188,24796,0
1,M,12000,0,0,179,0
1,U,15000,1,13156,28930,0
0,U,23000,0,0,0,1
0,U,11000,0,0,11520,1
0,M,18000,1,13568,16816,0
1,U,11000,1,17935,36925,0
0,U,31000,1,13496,6833,1
0,M,14000,1,6935,0,0
1,M,23000,2,22515,19243,1
1,U,28000,1,16832,4899,0
1,M,16000,1,8452,403,1
1,U,18000,1,14928,3332,1
0,M,20000,0,0,8861,0
1,U,23000,1,18311,4287,1
0,M,19000,0,0,0,0
0,M,20000,2,11949,0,1
0,U,12000,1,5959,0,1
0,U,23000,1,3658,1828,1
1,U,20000,0,0,2400,0
1,U,16000,0,0,26772,0
0,M,14000,1,9823,0,0
1,M,20000,0,0,3861,0
0,U,23000,0,0,1880,0
0,U,15000,0,0,0,0
1,M,11000,0,0,1667,1
1,U,28000,1,1627,37948,1
1,M,10000,1,3633,19457,0
1,U,12000,1,13090,14220,0
1,M,24000,0,0,17568,0
0,U,28000,0,0,5183,1
1,U,24000,2,7982,39552,1
1,U,15000,1,3474,35692,1
1,U,24000,1,3187,24,0
1,U,15000,1,13083,1279,0
0,M,31000,2,12870,0,1
0,U,30000,1,8458,10214,0
0,U,23000,0,0,14893,0
1,U,28000,0,0,27612,0
0,U,12000,0,0,19194,1
1,U,31000,0,0,22592,0
1,M,15000,0,0,41085,0
0,M,14000,1,16592,0,0
1,M,19000,0,0,48142,0
1,U,31000,0,0,32935,1
1,M,23000,2,24716,127,1
0,U,31000,1,16594,6239,1
1,U,14000,0,0,1731,0
1,U,31000,1,7798,3723,0
0,U,16000,1,8772,0,1
1,U,32000,0,0,330,0
0,M,16000,0,0,0,0
0,M,9000,0,0,0,0
1,U,20000,0,0,29933,0
0,M,23000,0,0,10398,0
0,U,25000,1,19633,12683,0
1,U,16000,1,3518,4878,0
1,U,10000,1,9539,47822,0
1,U,14000,1,5767,22553,0
1,U,15000,1,13288,20181,1
1,U,15000,2,18344,20114,1
0,U,32000,0,0,981,0
1,M,10000,2,16742,30006,1
1,U,9000,1,8454,27168,0
1,U,14000,0,0,16597,1
1,U,18000,1,7937,1319,1
1,U,20000,1,4386,3040,1
0,U,16000,0,0,6619,0
0,U,19000,1,2170,5875,0
0,U,28000,1,8562,0,0
1,U,15000,0,0,2605,0
1,U,31000,1,19272,166,0
0,U,20000,1,15373,9440,1
1,U,20000,0,0,14230,0
1,U,12000,0,0,31092,0
1,M,30000,0,0,35911,0
0,M,9000,2,26387,0,1
1,M,11000,2,24439,22910,1
1,U,13000,2,16032,235,1
0,U,30000,1,12372,8068,0
0,U,9000,0,0,425,1
0,U,13000,1,19903,0,0
0,M,18000,1,6056,0,1
1,U,23000,0,0,30947,0
1,U,14000,1,10433,4905,0
1,U,23000,1,8866,4712,1
0,U,14000,0,0,1376,1
0,U,12000,0,0,0,0
0,M,15000,1,10813,6887,1
0,M,11000,1,16687,9928,0
0,M,14000,0,0,0,1
0,U,31000,0,0,1622,1
1,M,16000,0,0,32518,0
0,U,15000,2,8579,13253,1
0,U,18000,0,0,1065,0
1,M,11000,1,19361,40046,1
0,M,12000,1,4284,0,0
1,U,19000,0,0,34651,0
0,M,11000,1,17935,9547,1
1,M,31000,1,4897,32186,0
1,M,12000,0,0,4883,1
0,U,19000,0,0,1845,0
0,U,12000,0,0,7153,0
1,U,12000,1,15918,4257,0
1,M,18000,0,0,381,1
0,U,16000,0,0,0,0
0,U,32000,0,0,5033,0
1,U,15000,0,0,15365,0
1,U,16000,0,0,23619,0
1,U,14000,0,0,781,1
1,U,28000,1,1044,17644,0
0,U,30000,1,17165,14872,0
0,U,19000,1,11790,419,0
0,M,19000,2,5661,7599,1
1,M,11000,1,14376,16788,1
0,U,16000,1,1880,6274,0
0,M,10000,1,19092,0,0
0,U,32000,0,0,33,0
1,U,25000,1,18079,11337,0
0,U,25000,1,1481,0,0
1,U,16000,0,0,36192,1
1,U,23000,0,0,42083,1
1,U,12000,1,17274,40343,1
0,U,13000,1,12606,1146,0
0,U,18000,0,0,8555,1
1,M,30000,1,16083,37363,0
1,U,24000,0,0,16712,0
1,U,14000,1,1043,10697,0
0,U,19000,0,0,0,0
0,M,16000,0,0,17475,0
0,U,20000,0,0,7276,1
0,U,11000,1,3121,508,1
0,U,18000,1,7689,11169,0
0,U,14000,1,8309,1989,0
0,U,11000,0,0,6543,0
1,U,32000,1,13985,37598,1
1,U,10000,1,7622,3740,0
1,M,11000,2,6723,270,1
1,M,24000,1,1411,37374,0
1,U,31000,1,7387,39576,0
1,U,30000,0,0,37796,0
0,M,10000,0,0,0,0
0,U,15000,2,26705,0,1
0,U,16000,1,18823,8445,0
0,M,10000,0,0,8351,0
0,U,25000,0,0,0,0
1,U,12000,1,2550,4441,1
0,M,18000,2,29027,0,1
0,U,20000,1,10906,17972,1
1,M,23000,2,19799,32283,1
0,U,13000,1,17339,264,1
0,U,16000,1,12969,1620,0
0,U,31000,0,0,0,0
1,U,14000,1,6534,25900,0
1,U,14000,1,8979,10435,0
0,M,15000,0,0,0,0
1,U,16000,1,9161,4686,0
0,M,15000,1,10890,0,0
0,U,12000,1,11807,1204,1
1,M,11000,0,0,14145,0
1,M,19000,1,16310,887,1
0,M,31000,1,17878,7070,0
0,U,11000,0,0,6435,0
1,U,16000,0,0,13919,1
0,M,14000,1,19750,0,0
1,U,32000,0,0,1393,0
0,M,18000,0,0,0,0
0,U,30000,0,0,0,0
0,U,31000,1,9469,1421,0
0,U,24000,0,0,947,0
0,M,20000,1,3213,0,1
0,M,15000,2,9726,0,1
0,U,20000,0,0,5272,1
0,U,20000,2,9274,6947,1
0,U,18000,1,17406,0,0
1,M,16000,0,0,22154,0
0,U,30000,0,0,0,0
1,U,10000,0,0,1875,0
0,U,25000,1,3957,12278,0
1,M,16000,1,15670,18744,0
1,U,11000,1,19724,1845,1
0,U,23000,2,17885,10061,1
1,U,13000,0,0,465,0
0,U,20000,1,11549,5444,0
0,U,15000,1,1968,7973,0
0,U,10000,0,0,8613,0
0,M,14000,1,6484,0,0
1,U,9000,0,0,4870,0
0,M,18000,2,13355,0,1
1,U,30000,1,7902,38629,1
1,U,11000,1,17484,11912,0
1,U,32000,0,0,23778,0
1,U,19000,0,0,3142,1
1,U,12000,0,0,3833,0
0,U,11000,1,13484,296,0
1,M,15000,1,10591,37585,0
1,U,10000,1,17484,17585,1
1,M,15000,1,3916,41970,1
0,U,25000,1,10268,5709,0
1,M,28000,1,15766,32616,0
0,U,18000,1,19231,1178,0
0,M,18000,0,0,8919,0
0,U,15000,0,0,1132,1
0,U,9000,1,2172,8801,0
0,U,19000,2,23240,1636,1
0,U,14000,1,18287,6393,0
0,M,14000,0,0,0,1
1,U,23000,0,0,18025,0
1,U,10000,2,8162,11509,1
0,U,32000,1,8380,13226,0
1,U,16000,1,14347,245,1
1,U,20000,1,11570,24406,1
0,U,15000,2,22119,5557,1
0,M,20000,1,14521,0,0
0,U,31000,0,0,0,0
0,U,15000,0,0,1230,0
0,U,10000,0,0,8244,0
1,U,15000,0,0,33991,0
0,U,14000,0,0,17729,1
1,U,10000,0,0,35741,0
0,M,14000,1,5236,10207,0
1,U,14000,0,0,38986,0
0,U,23000,1,14006,8484,0
0,U,30000,1,6090,1414,1
1,U,20000,0,0,21322,0
0,U,10000,1,5538,859,1
1,M,11000,1,10019,13191,0
0,U,11000,1,9507,7984,0
0,U,23000,0,0,1864,0
1,U,24000,1,8169,30228,0
0,M,25000,0,0,0,0
1,U,9000,1,6907,43711,0
1,U,20000,1,16691,24883,0
0,U,31000,2,17347,11244,1
1,M,12000,1,1611,21,0
0,U,14000,0,0,1297,1
1,U,11000,1,9106,2074,0
0,M,28000,1,3959,7969,0
0,U,24000,1,16935,1111,0
1,U,25000,0,0,271,0
1,M,11000,1,6850,4299,1
1,M,16000,2,15805,37385,1
0,U,20000,1,8424,314,0
0,U,10000,2,16278,1810,1
0,U,14000,0,0,698,0
1,U,18000,0,0,12389,1
1,M,18000,0,0,11870,0
0,M,11000,1,9323,0,0
1,M,13000,1,13041,12393,0
1,U,24000,0,0,3461,0
1,U,11000,1,10836,11916,0
1,U,31000,1,15780,124,0
1,M,18000,1,3150,48855,0
0,U,16000,1,15919,5676,1
1,U,31000,1,17530,48624,0
1,U,25000,2,8851,30352,1
1,U,31000,0,0,22553,0
1,U,9000,1,2180,42688,0
1,U,16000,0,0,692,0
1,U,9000,0,0,255,0
0,U,10000,1,18006,310,0
0,U,19000,1,9642,0,1
1,U,12000,0,0,60,0
0,U,13000,1,17604,11096,0
1,U,11000,1,10022,35755,0
0,U,24000,1,14325,1160,0
0,U,19000,0,0,5069,1
0,U,15000,0,0,18535,1
0,U,18000,1,10813,291,0
0,U,11000,0,0,5257,0
0,M,13000,1,7458,0,0
1,U,20000,0,0,39536,1
1,M,23000,2,15256,2565,1
0,U,16000,1,4386,5543,0
0,M,9000,2,23643,0,1
0,M,20000,1,16476,0,0
1,M,10000,0,0,25190,0
0,U,9000,0,0,6523,0
0,U,15000,2,15768,1896,1
1,M,9000,0,0,25265,0
1,U,20000,0,0,30570,1
0,U,13000,2,8926,17072,1
1,U,15000,1,6690,560,0
1,M,14000,1,12262,22857,0
0,U,10000,1,9274,0,0
1,U,13000,1,11384,519,0
0,U,28000,1,2112,12799,1
0,U,12000,1,13849,0,0
1,U,24000,0,0,19009,0
0,M,13000,0,0,0,0
1,U,16000,0,0,32287,0
1,U,19000,1,11202,20645,0
0,U,11000,0,0,0,1
1,U,16000,1,12539,1540,0
1,U,19000,0,0,2671,1
1,M,32000,1,9936,1218,0
0,M,12000,1,12935,0,1
1,U,11000,0,0,12152,0
1,U,10000,0,0,44966,1
1,M,12000,0,0,1425,0
1,U,11000,0,0,14598,0
1,M,15000,1,10165,27250,1
0,U,10000,1,1899,5614,0
0,U,18000,0,0,19923,1
1,U,10000,0,0,1985,1
1,M,9000,0,0,4395,0
0,U,15000,1,4358,0,0
0,U,15000,0,0,0,0
1,U,15000,1,12537,910,0
1,M,20000,0,0,3010,1
0,U,11000,0,0,0,0
0,U,9000,1,17791,9682,0
1,U,30000,2,29725,606,1
1,U,31000,1,18398,92,0
1,U,20000,1,5144,2212,0
0,U,20000,0,0,0,0
1,U,30000,2,10169,31031,1
1,U,24000,0,0,24670,0
0,U,14000,0,0,1905,0
0,M,11000,0,0,0,0
1,U,25000,1,2561,32345,0
1,M,10000,1,2712,12803,1
0,U,12000,1,15665,0,1
0,U,20000,1,19065,160,0
0,U,18000,1,3258,1224,0
1,M,25000,0,0,4495,0
0,M,24000,0,0,0,0
0,U,11000,1,13451,1130,0
0,U,16000,1,2434,18313,0
1,U,16000,1,8303,32451,1
0,M,25000,0,0,0,1
1,U,28000,0,0,1818,0
0,U,15000,1,2051,5312,0
1,U,9000,1,9925,16625,0
0,U,11000,2,24730,13100,1
0,M,15000,2,22347,12410,1
1,U,15000,0,0,1548,0
1,U,23000,0,0,617,1
0,U,32000,0,0,7018,0
0,U,9000,0,0,7736,1
0,M,18000,1,7705,0,0
1,U,15000,1,3735,33441,0
1,M,31000,1,12932,37742,1
1,M,30000,1,11181,24544,0
1,U,19000,1,1637,770,0
0,U,23000,1,9405,7052,0
0,U,12000,1,6662,1627,0
0,U,14000,0,0,0,0
0,U,12000,0,0,0,0
0,U,20000,0,0,15652,0
1,U,23000,2,15614,3412,1
1,U,28000,1,9486,4289,0
0,M,28000,0,0,16024,0
1,U,15000,1,19445,30929,0
1,M,24000,1,17168,18094,0
1,M,15000,0,0,3539,0
1,M,23000,0,0,16699,0
1,M,11000,0,0,23996,0
1,U,11000,1,16001,33042,0
1,M,15000,1,18397,16355,0
1,M,16000,1,11955,2171,0
0,U,23000,0,0,0,0
1,M,30000,0,0,25479,0
1,U,18000,1,13451,13437,0
0,M,31000,0,0,8272,0
0,M,24000,0,0,0,0
0,U,32000,1,16399,14275,1
1,M,14000,1,5994,28805,1
0,M,9000,1,16051,0,1
1,M,30000,0,0,21113,0
1,M,28000,1,6035,18854,0
0,U,20000,1,17773,0,0
1,U,23000,0,0,23021,0
0,U,10000,2,19818,1092,1
0,M,10000,1,6218,6401,0
0,U,31000,1,14392,12783,1
0,U,10000,0,0,5637,0
1,U,11000,1,16838,788,0
1,U,20000,1,14497,36040,0
1,M,11000,0,0,28223,1
0,U,9000,1,3400,17517,0
0,M,31000,2,25524,0,1
0,U,16000,2,24665,1074,1
0,U,30000,1,11597,17781,0
1,U,20000,0,0,37743,0
1,M,20000,1,4295,3949,1
0,M,14000,0,0,0,1
0,U,25000,1,11715,8553,0
0,U,16000,2,23944,12516,1
0,U,25000,0,0,8988,0
0,U,19000,1,9879,0,0
1,M,20000,0,0,3938,0
1,U,10000,1,9295,23607,0
0,U,11000,1,14922,242,1
0,U,16000,0,0,5208,0
1,U,14000,1,13207,30517,0
0,U,15000,0,0,8179,0
1,U,14000,1,2211,38083,0
1,U,32000,1,5125,151,0
0,M,23000,0,0,0,0
1,U,25000,0,0,37775,0
0,M,32000,0,0,9780,0
0,U,30000,1,3049,13852,1
1,U,11000,1,19565,24031,0
1,U,20000,1,8943,1382,0
1,U,9000,0,0,45548,0
0,U,19000,2,17579,7338,1
1,U,10000,1,14177,22309,0
0,M,24000,0,0,0,0
0,M,31000,2,20768,0,1
1,U,18000,1,14408,18730,0
0,U,13000,0,0,1809,0
1,U,30000,1,8317,1076,0
0,U,20000,0,0,6291,0
0,U,24000,0,0,11761,0
0,M,16000,2,28729,16212,1
0,U,25000,1,7065,11333,0
1,U,10000,2,16655,12328,1
0,U,23000,0,0,0,0
0,U,12000,1,14980,1359,1
0,U,28000,1,5424,745,0
1,U,23000,1,3841,17142,0
1,U,9000,1,17192,17901,0
1,U,24000,1,13701,138,1
1,U,9000,1,2798,11185,0
1,U,12000,1,4292,2626,0
0,U,32000,1,5523,16223,0
0,M,12000,1,2454,0,0
0,M,31000,1,5397,0,0
0,U,9000,1,4442,0,0
0,U,16000,1,10102,1304,0
0,M,16000,1,7299,0,1
1,U,30000,1,17730,4807,0
1,U,14000,0,0,17228,0
0,U,15000,0,0,0,1
1,U,28000,1,18184,2940,1
1,U,14000,0,0,794,0
1,U,14000,1,19300,19605,0
0,M,11000,1,19307,0,1
1,U,15000,2,24044,2240,1
1,U,9000,0,0,35313,1
1,U,30000,1,7020,211,0
0,M,14000,2,28894,0,1
0,U,11000,0,0,8243,0
0,U,10000,0,0,8967,0
1,U,20000,0,0,16364,0
1,U,12000,0,0,36224,0
0,U,16000,0,0,7741,0
0,U,20000,0,0,0,1
1,U,15000,0,0,10,0
0,U,18000,0,0,10175,1
0,U,15000,0,0,5073,0
1,M,12000,0,0,554,0
1,M,24000,1,15974,34760,0
0,U,10000,1,3006,1947,1
0,U,14000,1,19784,7281,1
0,U,19000,1,1933,5702,0
0,M,10000,2,26857,19663,1
1,U,16000,0,0,490,0
0,M,19000,1,14974,0,1
0,U,9000,1,18842,8900,0
0,U,10000,1,7190,17215,0
0,M,18000,1,19028,0,1
1,U,19000,0,0,18419,0
0,U,32000,0,0,19902,0
0,U,9000,0,0,553,0
1,M,9000,1,10956,26113,0
0,U,25000,0,0,0,0
0,U,16000,1,16269,5012,0
0,U,20000,2,8613,491,1
1,U,15000,1,2301,27928,0
0,M,16000,0,0,6984,0
0,U,32000,1,15847,12101,0
0,U,16000,0,0,0,1
0,M,15000,0,0,0,0
0,U,9000,1,2678,0,0
1,U,14000,1,10289,35278,0
0,M,23000,0,0,0,0
1,M,13000,2,26120,31140,1
1,U,13000,2,28141,44015,1
1,M,20000,2,17052,23577,1
0,U,9000,1,8172,6085,0
0,U,15000,0,0,0,1
0,U,10000,0,0,0,1
1,U,28000,1,8783,13858,0
1,M,9000,0,0,33150,0
1,M,15000,0,0,37788,0
1,U,16000,0,0,2403,0
1,U,10000,0,0,3651,1
0,M,16000,1,5424,16488,0
1,U,14000,0,0,12406,0
1,M,31000,1,1655,28980,0
0,U,11000,0,0,0,0
0,M,30000,0,0,11110,0
1,U,16000,1,7699,13387,0
1,U,13000,0,0,31497,0
0,U,18000,1,8217,225,0
0,U,31000,1,12163,786,0
0,U,16000,1,6498,0,0
1,U,31000,1,5197,453,0
1,U,9000,1,13653,21167,0
0,U,16000,0,0,6594,1
0,U,30000,2,19203,8528,1
0,M,9000,1,4442,16007,1
0,U,20000,1,11691,1925,0
1,M,32000,0,0,33833,0
1,M,32000,0,0,25517,1
